SWMM5,LID,Report,File,,,,,,,,
,,,,,,,,,,,
Project:,,,,,,,,,,,
LID,Unit:,GreenRoof,in,Subcatchment,FS10,,,,,,
,,,,,,,,,,,
,Elapsed,Total,Total,Surface,Soil,Bottom,Surface,Drain,Surface,Soil/,Storage
,Time,Inflow,Evap,Infil,Perc,Infil,Runoff,Outflow,Depth,Pave,Depth
,Hours,in/hr,in/hr,in/hr,in/hr,in/hr,in/hr,in/hr,inches,Moist,inches
-------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,
JAN-07-2009,12:20:00,0,0,0,0,0,0,0.00026,0,0.23488,0.01674
JAN-07-2009,12:25:00,0,0,0,0,0,0,0.00026,0,0.23488,0.01666
JAN-07-2009,12:30:00,0,0,0,0,0,0,0.00026,0,0.23488,0.01659
JAN-07-2009,12:35:00,0,0,0,0,0,0,0.00025,0,0.23488,0.01652
JAN-07-2009,12:40:00,0,0,0,0,0,0,0.00025,0,0.23488,0.01645
JAN-07-2009,12:45:00,0,0,0,0,0,0,0.00025,0,0.23488,0.01638
JAN-07-2009,12:50:00,0,0,0,0,0,0,0.00025,0,0.23488,0.01631
JAN-07-2009,12:55:00,0,0,0,0,0,0,0.00025,0,0.23488,0.01625
JAN-07-2009,13:00:00,0,0,0,0,0,0,0.00025,0,0.23488,0.01618
JAN-07-2009,13:05:00,0,0,0,0,0,0,0.00024,0,0.23488,0.01611
JAN-07-2009,13:10:00,0,0,0,0,0,0,0.00024,0,0.23488,0.01604
JAN-07-2009,13:15:00,0,0,0,0,0,0,0.00024,0,0.23488,0.01598
JAN-07-2009,13:20:00,0,0,0,0,0,0,0.00024,0,0.23488,0.01591
JAN-07-2009,13:25:00,0,0,0,0,0,0,0.00024,0,0.23488,0.01584
JAN-07-2009,13:30:00,0,0,0,0,0,0,0.00024,0,0.23488,0.01578
JAN-07-2009,13:35:00,0,0,0,0,0,0,0.00023,0,0.23488,0.01571
JAN-07-2009,13:40:00,0,0,0,0,0,0,0.00023,0,0.23488,0.01565
JAN-07-2009,13:45:00,0,0,0,0,0,0,0.00023,0,0.23488,0.01558
JAN-07-2009,13:50:00,0,0,0,0,0,0,0.00023,0,0.23488,0.01552
JAN-07-2009,13:55:00,0,0,0,0,0,0,0.00023,0,0.23488,0.01546
JAN-07-2009,14:00:00,0,0,0,0,0,0,0.00023,0,0.23488,0.0154
JAN-07-2009,14:05:00,0,0,0,0,0,0,0.00022,0,0.23488,0.01533
JAN-07-2009,14:10:00,0,0,0,0,0,0,0.00022,0,0.23488,0.01527
JAN-07-2009,14:15:00,0,0,0,0,0,0,0.00022,0,0.23488,0.01521
JAN-07-2009,14:20:00,0,0,0,0,0,0,0.00022,0,0.23488,0.01515
JAN-07-2009,14:25:00,0,0,0,0,0,0,0.00022,0,0.23488,0.01509
JAN-07-2009,14:30:00,0,0,0,0,0,0,0.00022,0,0.23488,0.01503
JAN-07-2009,14:35:00,0,0,0,0,0,0,0.00022,0,0.23488,0.01497
JAN-07-2009,14:40:00,0,0,0,0,0,0,0.00021,0,0.23488,0.01491
JAN-07-2009,14:45:00,0,0,0,0,0,0,0.00021,0,0.23488,0.01485
JAN-07-2009,14:50:00,0,0,0,0,0,0,0.00021,0,0.23488,0.01479
JAN-07-2009,14:55:00,0,0,0,0,0,0,0.00021,0,0.23488,0.01473
JAN-07-2009,15:00:00,0,0,0,0,0,0,0.00021,0,0.23488,0.01467
JAN-07-2009,15:05:00,0,0,0,0,0,0,0.00021,0,0.23488,0.01462
JAN-07-2009,15:10:00,0,0,0,0,0,0,0.00021,0,0.23488,0.01456
JAN-07-2009,15:15:00,0,0,0,0,0,0,0.0002,0,0.23488,0.0145
JAN-07-2009,15:20:00,0,0,0,0,0,0,0.0002,0,0.23488,0.01445
JAN-07-2009,15:25:00,0.12,0,0.12,0,0,0,0.0002,0,0.23738,0.01439
JAN-07-2009,15:30:00,0,0,0,0,0,0,0.0002,0,0.23738,0.01434
JAN-07-2009,15:35:00,0,0,0,0,0,0,0.0002,0,0.23738,0.01428
JAN-07-2009,15:40:00,0,0,0,0,0,0,0.0002,0,0.23738,0.01422
JAN-07-2009,15:45:00,0,0,0,0,0,0,0.0002,0,0.23738,0.01417
JAN-07-2009,15:50:00,0,0,0,0,0,0,0.0002,0,0.23738,0.01412
JAN-07-2009,15:55:00,0.12,0,0.12,0,0,0,0.00019,0,0.23988,0.01406
JAN-07-2009,16:00:00,0,0,0,0,0,0,0.00019,0,0.23988,0.01401
JAN-07-2009,16:05:00,0,0,0,0,0,0,0.00019,0,0.23988,0.01396
JAN-07-2009,16:10:00,0,0,0,0,0,0,0.00019,0,0.23988,0.0139
JAN-07-2009,16:15:00,0.12,0,0.12,0,0,0,0.00019,0,0.24238,0.01385
JAN-07-2009,16:20:00,0,0,0,0,0,0,0.00019,0,0.24238,0.0138
JAN-07-2009,16:25:00,0.12,0,0.12,0,0,0,0.00019,0,0.24488,0.01375
JAN-07-2009,16:30:00,0,0,0,0,0,0,0.00019,0,0.24488,0.01369
JAN-07-2009,16:35:00,0.12,0,0.12,0,0,0,0.00018,0,0.24738,0.01364
JAN-07-2009,16:40:00,0.12,0,0.12,0,0,0,0.00018,0,0.24988,0.01359
JAN-07-2009,16:45:00,0,0,0,0,0,0,0.00018,0,0.24988,0.01354
JAN-07-2009,16:50:00,0.12,0,0.12,0,0,0,0.00018,0,0.25238,0.01349
JAN-07-2009,16:55:00,0.12,0,0.12,0,0,0,0.00018,0,0.25488,0.01344
JAN-07-2009,17:00:00,0.12,0,0.12,0,0,0,0.00018,0,0.25738,0.01339
JAN-07-2009,17:05:00,0.12,0,0.12,0,0,0,0.00018,0,0.25988,0.01334
JAN-07-2009,17:10:00,0.12,0,0.12,0,0,0,0.00018,0,0.26238,0.01329
JAN-07-2009,17:15:00,0.12,0,0.12,0,0,0,0.00018,0,0.26488,0.01324
JAN-07-2009,17:20:00,0.12,0,0.12,0,0,0,0.00017,0,0.26738,0.0132
JAN-07-2009,17:25:00,0.24,0,0.24,0,0,0,0.00017,0,0.27238,0.01315
JAN-07-2009,17:30:00,0.12,0,0.12,0,0,0,0.00017,0,0.27488,0.0131
JAN-07-2009,17:35:00,0.12,0,0.12,0,0,0,0.00017,0,0.27738,0.01305
JAN-07-2009,17:40:00,0.24,0,0.24,0,0,0,0.00017,0,0.28238,0.013
JAN-07-2009,17:45:00,0.12,0,0.12,0,0,0,0.00017,0,0.28488,0.01296
JAN-07-2009,17:50:00,0.12,0,0.12,0,0,0,0.00017,0,0.28738,0.01291
JAN-07-2009,17:55:00,0.12,0,0.12,0,0,0,0.00017,0,0.28988,0.01286
JAN-07-2009,18:00:00,0.12,0,0.12,0,0,0,0.00017,0,0.29238,0.01282
JAN-07-2009,18:05:00,0.12,0,0.12,0,0,0,0.00017,0,0.29488,0.01277
JAN-07-2009,18:10:00,0.12,0,0.12,0,0,0,0.00016,0,0.29738,0.01273
JAN-07-2009,18:15:00,0.12,0,0.12,0,0,0,0.00016,0,0.29988,0.01268
JAN-07-2009,18:20:00,0.12,0,0.12,0,0,0,0.00016,0,0.30238,0.01264
JAN-07-2009,18:25:00,0,0,0,0,0,0,0.00016,0,0.30238,0.01259
JAN-07-2009,18:30:00,0.24,0,0.24,0,0,0,0.00016,0,0.30738,0.01255
JAN-07-2009,18:35:00,0.12,0,0.12,0,0,0,0.00016,0,0.30988,0.0125
JAN-07-2009,18:40:00,0,0,0,0,0,0,0.00016,0,0.30988,0.01246
JAN-07-2009,18:45:00,0.24,0,0.24,0,0,0,0.00016,0,0.31488,0.01242
JAN-07-2009,18:50:00,0.24,0,0.24,0,0,0,0.00016,0,0.31988,0.01237
JAN-07-2009,18:55:00,0.12,0,0.12,0,0,0,0.00016,0,0.32238,0.01233
JAN-07-2009,19:00:00,0.12,0,0.12,0,0,0,0.00015,0,0.32488,0.01229
JAN-07-2009,19:05:00,0.12,0,0.12,0,0,0,0.00015,0,0.32738,0.01224
JAN-07-2009,19:10:00,0,0,0,0,0,0,0.00015,0,0.32738,0.0122
JAN-07-2009,19:15:00,0.12,0,0.12,0,0,0,0.00015,0,0.32988,0.01216
JAN-07-2009,19:20:00,0.12,0,0.12,0,0,0,0.00015,0,0.33238,0.01212
JAN-07-2009,19:25:00,0.12,0,0.12,0.11411,0,0,0.00015,0,0.3325,0.04377
JAN-07-2009,19:30:00,0.12,0,0.12,0.12,0,0,0.00128,0,0.3325,0.07675
JAN-07-2009,19:35:00,0.12,0,0.12,0.12,0,0,0.00326,0,0.3325,0.10918
JAN-07-2009,19:40:00,0.12,0,0.12,0.12,0,0,0.00587,0,0.3325,0.14088
JAN-07-2009,19:45:00,0.12,0,0.12,0.12,0,0,0.00898,0,0.3325,0.17172
JAN-07-2009,19:50:00,0.12,0,0.12,0.12,0,0,0.01249,0,0.3325,0.20158
JAN-07-2009,19:55:00,0.12,0,0.12,0.12,0,0,0.01631,0,0.3325,0.23039
JAN-07-2009,20:00:00,0.12,0,0.12,0.12,0,0,0.02038,0,0.3325,0.25806
JAN-07-2009,20:05:00,0.12,0,0.12,0.12,0,0,0.02462,0,0.3325,0.28455
JAN-07-2009,20:10:00,0.12,0,0.12,0.12,0,0,0.02897,0,0.3325,0.30984
JAN-07-2009,20:15:00,0.12,0,0.12,0.12,0,0,0.03339,0,0.3325,0.3339
JAN-07-2009,20:20:00,0.12,0,0.12,0.12,0,0,0.03782,0,0.3325,0.35672
JAN-07-2009,20:25:00,0.12,0,0.12,0.12,0,0,0.04223,0,0.3325,0.37833
JAN-07-2009,20:30:00,0.12,0,0.12,0.12,0,0,0.04658,0,0.3325,0.39872
JAN-07-2009,20:35:00,0.12,0,0.12,0.12,0,0,0.05084,0,0.3325,0.41793
JAN-07-2009,20:40:00,0.12,0,0.12,0.12,0,0,0.05499,0,0.3325,0.43599
JAN-07-2009,20:45:00,0.12,0,0.12,0.12,0,0,0.059,0,0.3325,0.45294
JAN-07-2009,20:50:00,0.12,0,0.12,0.12,0,0,0.06287,0,0.3325,0.46881
JAN-07-2009,20:55:00,0.12,0,0.12,0.12,0,0,0.06659,0,0.3325,0.48364
JAN-07-2009,21:00:00,0,0,0,0.12,0,0,0.07014,0,0.33,0.49749
JAN-07-2009,21:05:00,0.24,0,0.24,0,0,0,0.07352,0,0.335,0.47707
JAN-07-2009,21:10:00,0.12,0,0.12,0.24,0,0,0.06856,0,0.3325,0.5247
JAN-07-2009,21:15:00,0.12,0,0.12,0.12,0,0,0.08034,0,0.3325,0.53571
JAN-07-2009,21:20:00,0.12,0,0.12,0.12,0,0,0.08317,0,0.3325,0.54594
JAN-07-2009,21:25:00,0.12,0,0.12,0.12,0,0,0.08583,0,0.3325,0.55543
JAN-07-2009,21:30:00,0.12,0,0.12,0.12,0,0,0.08833,0,0.3325,0.56423
JAN-07-2009,21:35:00,0.12,0,0.12,0.12,0,0,0.09068,0,0.3325,0.57238
JAN-07-2009,21:40:00,0.12,0,0.12,0.12,0,0,0.09287,0,0.3325,0.57991
JAN-07-2009,21:45:00,0.24,0,0.24,0.12,0,0,0.09492,0,0.335,0.58688
JAN-07-2009,21:50:00,0.24,0,0.24,0.24,0,0,0.09682,0,0.335,0.62665
JAN-07-2009,21:55:00,0.12,0,0.12,0.24,0,0,0.10801,0,0.3325,0.66332
JAN-07-2009,22:00:00,0.12,0,0.12,0.12,0,0,0.11874,0,0.3325,0.66367
JAN-07-2009,22:05:00,0.12,0,0.12,0.12,0,0,0.11885,0,0.3325,0.66399
JAN-07-2009,22:10:00,0.24,0,0.24,0.12,0,0,0.11894,0,0.335,0.66428
JAN-07-2009,22:15:00,0.12,0,0.12,0.24,0,0,0.11903,0,0.3325,0.69788
JAN-07-2009,22:20:00,0.12,0,0.12,0.12,0,0,0.12923,0,0.3325,0.69532
JAN-07-2009,22:25:00,0.24,0,0.24,0.12,0,0,0.12844,0,0.335,0.69297
JAN-07-2009,22:30:00,0.12,0,0.12,0.24,0,0,0.12772,0,0.3325,0.72416
JAN-07-2009,22:35:00,0.24,0,0.24,0.12,0,0,0.13745,0,0.335,0.71932
JAN-07-2009,22:40:00,0.12,0,0.12,0.24,0,0,0.13592,0,0.3325,0.74823
JAN-07-2009,22:45:00,0.12,0,0.12,0.12,0,0,0.14514,0,0.3325,0.74124
JAN-07-2009,22:50:00,0.12,0,0.12,0.12,0,0,0.14289,0,0.3325,0.73488
JAN-07-2009,22:55:00,0.12,0,0.12,0.12,0,0,0.14085,0,0.3325,0.72909
JAN-07-2009,23:00:00,0.24,0,0.24,0.12,0,0,0.13901,0,0.335,0.72381
JAN-07-2009,23:05:00,0.12,0,0.12,0.24,0,0,0.13733,0,0.3325,0.75233
JAN-07-2009,23:10:00,0,0,0,0.12,0,0,0.14647,0,0.33,0.74498
JAN-07-2009,23:15:00,0.24,0,0.24,0,0,0,0.14409,0,0.335,0.70495
JAN-07-2009,23:20:00,0.12,0,0.12,0.24,0,0,0.13142,0,0.3325,0.73511
JAN-07-2009,23:25:00,0.24,0,0.24,0.12,0,0,0.14093,0,0.335,0.7293
JAN-07-2009,23:30:00,0.24,0,0.24,0.24,0,0,0.13907,0,0.335,0.75733
JAN-07-2009,23:35:00,0.12,0,0.12,0.24,0,0,0.1481,0,0.3325,0.78286
JAN-07-2009,23:40:00,0.24,0,0.24,0.12,0,0,0.15651,0,0.335,0.77272
JAN-07-2009,23:45:00,0.12,0,0.12,0.24,0,0,0.15315,0,0.3325,0.79685
JAN-07-2009,23:50:00,0.12,0,0.12,0.12,0,0,0.1612,0,0.3325,0.7854
JAN-07-2009,23:55:00,0.12,0,0.12,0.12,0,0,0.15736,0,0.3325,0.77502
JAN-08-2009,0:00:00,0.12,0,0.12,0.12,0,0,0.15391,0,0.3325,0.76561
JAN-08-2009,0:05:00,0.24,0,0.24,0.12,0,0,0.1508,0,0.335,0.75705
JAN-08-2009,0:10:00,0.12,0,0.12,0.24,0,0,0.14801,0,0.3325,0.7826
JAN-08-2009,0:15:00,0.24,0,0.24,0.12,0,0,0.15643,0,0.335,0.77248
JAN-08-2009,0:20:00,0.12,0,0.12,0.24,0,0,0.15307,0,0.3325,0.79663
JAN-08-2009,0:25:00,0.12,0,0.12,0.12,0,0,0.16113,0,0.3325,0.78521
JAN-08-2009,0:30:00,0.12,0,0.12,0.12,0,0,0.15729,0,0.3325,0.77485
JAN-08-2009,0:35:00,0.12,0,0.12,0.12,0,0,0.15385,0,0.3325,0.76545
JAN-08-2009,0:40:00,0.12,0,0.12,0.12,0,0,0.15075,0,0.3325,0.7569
JAN-08-2009,0:45:00,0.12,0,0.12,0.12,0,0,0.14796,0,0.3325,0.74914
JAN-08-2009,0:50:00,0.12,0,0.12,0.12,0,0,0.14544,0,0.3325,0.74207
JAN-08-2009,0:55:00,0,0,0,0.12,0,0,0.14316,0,0.33,0.73564
JAN-08-2009,1:00:00,0.12,0,0.12,0,0,0,0.1411,0,0.3325,0.69645
JAN-08-2009,1:05:00,0,0,0,0.12,0,0,0.12879,0,0.33,0.694
JAN-08-2009,1:10:00,0.12,0,0.12,0,0,0,0.12804,0,0.3325,0.65844
JAN-08-2009,1:15:00,0,0,0,0.12,0,0,0.11729,0,0.33,0.65919
JAN-08-2009,1:20:00,0,0,0,0,0,0,0.11751,0,0.33,0.62655
JAN-08-2009,1:25:00,0,0,0,0,0,0,0.10798,0,0.33,0.59655
JAN-08-2009,1:30:00,0,0,0,0,0,0,0.0995,0,0.33,0.56892
JAN-08-2009,1:35:00,0,0,0,0,0,0,0.09194,0,0.33,0.54338
JAN-08-2009,1:40:00,0,0,0,0,0,0,0.08516,0,0.33,0.51972
JAN-08-2009,1:45:00,0,0,0,0,0,0,0.07907,0,0.33,0.49776
JAN-08-2009,1:50:00,0,0,0,0,0,0,0.07358,0,0.33,0.47732
JAN-08-2009,1:55:00,0,0,0,0,0,0,0.06861,0,0.33,0.45826
JAN-08-2009,2:00:00,0,0,0,0,0,0,0.06411,0,0.33,0.44045
JAN-08-2009,2:05:00,0,0,0,0,0,0,0.06001,0,0.33,0.42378
JAN-08-2009,2:10:00,0,0,0,0,0,0,0.05627,0,0.33,0.40815
JAN-08-2009,2:15:00,0,0,0,0,0,0,0.05286,0,0.33,0.39347
JAN-08-2009,2:20:00,0,0,0,0,0,0,0.04973,0,0.33,0.37965
JAN-08-2009,2:25:00,0,0,0,0,0,0,0.04685,0,0.33,0.36664
JAN-08-2009,2:30:00,0.12,0,0.12,0,0,0,0.0442,0,0.3325,0.35436
JAN-08-2009,2:35:00,0,0,0,0.12,0,0,0.04177,0,0.33,0.37609
JAN-08-2009,2:40:00,0,0,0,0,0,0,0.04612,0,0.33,0.36328
JAN-08-2009,2:45:00,0,0,0,0,0,0,0.04353,0,0.33,0.35119
JAN-08-2009,2:50:00,0,0,0,0,0,0,0.04114,0,0.33,0.33976
JAN-08-2009,2:55:00,0,0,0,0,0,0,0.03894,0,0.33,0.32894
JAN-08-2009,3:00:00,0,0,0,0,0,0,0.03689,0,0.33,0.3187
JAN-08-2009,3:05:00,0,0,0,0,0,0,0.035,0,0.33,0.30898
JAN-08-2009,3:10:00,0,0,0,0,0,0,0.03324,0,0.33,0.29974
JAN-08-2009,3:15:00,0,0,0,0,0,0,0.0316,0,0.33,0.29097
JAN-08-2009,3:20:00,0,0,0,0,0,0,0.03007,0,0.33,0.28261
JAN-08-2009,3:25:00,0,0,0,0,0,0,0.02865,0,0.33,0.27466
JAN-08-2009,3:30:00,0,0,0,0,0,0,0.02731,0,0.33,0.26707
JAN-08-2009,3:35:00,0,0,0,0,0,0,0.02607,0,0.33,0.25983
JAN-08-2009,3:40:00,0.12,0,0.12,0,0,0,0.0249,0,0.3325,0.25291
JAN-08-2009,3:45:00,0.12,0,0.12,0.12,0,0,0.02381,0,0.3325,0.27963
JAN-08-2009,3:50:00,0.12,0,0.12,0.12,0,0,0.02814,0,0.3325,0.30515
JAN-08-2009,3:55:00,0,0,0,0.12,0,0,0.03255,0,0.33,0.32944
JAN-08-2009,4:00:00,0.12,0,0.12,0,0,0,0.03699,0,0.3325,0.31916
JAN-08-2009,4:05:00,0,0,0,0.12,0,0,0.03508,0,0.33,0.34275
JAN-08-2009,4:10:00,0,0,0,0,0,0,0.03951,0,0.33,0.33178
JAN-08-2009,4:15:00,0,0,0,0,0,0,0.03742,0,0.33,0.32138
JAN-08-2009,4:20:00,0,0,0,0,0,0,0.03549,0,0.33,0.31152
JAN-08-2009,4:25:00,0,0,0,0,0,0,0.03369,0,0.33,0.30216
JAN-08-2009,4:30:00,0,0,0,0,0,0,0.03202,0,0.33,0.29327
JAN-08-2009,4:35:00,0,0,0,0,0,0,0.03047,0,0.33,0.28481
JAN-08-2009,4:40:00,0,0,0,0,0,0,0.02902,0,0.33,0.27674
JAN-08-2009,4:45:00,0,0,0,0,0,0,0.02766,0,0.33,0.26906
JAN-08-2009,4:50:00,0,0,0,0,0,0,0.02639,0,0.33,0.26173
JAN-08-2009,4:55:00,0,0,0,0,0,0,0.02521,0,0.33,0.25473
JAN-08-2009,5:00:00,0,0,0,0,0,0,0.02409,0,0.33,0.24804
JAN-08-2009,5:05:00,0,0,0,0,0,0,0.02305,0,0.33,0.24163
JAN-08-2009,5:10:00,0,0,0,0,0,0,0.02206,0,0.33,0.23551
JAN-08-2009,5:15:00,0,0,0,0,0,0,0.02114,0,0.33,0.22963
JAN-08-2009,5:20:00,0,0,0,0,0,0,0.02027,0,0.33,0.224
JAN-08-2009,5:25:00,0,0,0,0,0,0,0.01945,0,0.33,0.2186
JAN-08-2009,5:30:00,0,0,0,0,0,0,0.01867,0,0.33,0.21342
JAN-08-2009,5:35:00,0,0,0,0,0,0,0.01794,0,0.33,0.20843
JAN-08-2009,5:40:00,0,0,0,0,0,0,0.01725,0,0.33,0.20364
JAN-08-2009,5:45:00,0.12,0,0.12,0,0,0,0.01659,0,0.3325,0.19903
JAN-08-2009,5:50:00,0,0,0,0.12,0,0,0.01597,0,0.33,0.22793
JAN-08-2009,5:55:00,0,0,0,0,0,0,0.02002,0,0.33,0.22237
JAN-08-2009,6:00:00,0,0,0,0,0,0,0.01921,0,0.33,0.21704
JAN-08-2009,6:05:00,0,0,0,0,0,0,0.01845,0,0.33,0.21191
JAN-08-2009,6:10:00,0,0,0,0,0,0,0.01773,0,0.33,0.20699
JAN-08-2009,6:15:00,0,0,0,0,0,0,0.01705,0,0.33,0.20225
JAN-08-2009,6:20:00,0,0,0,0,0,0,0.0164,0,0.33,0.1977
JAN-08-2009,6:25:00,0,0,0,0,0,0,0.01579,0,0.33,0.19331
JAN-08-2009,6:30:00,0,0,0,0,0,0,0.01521,0,0.33,0.18908
JAN-08-2009,6:35:00,0,0,0,0,0,0,0.01466,0,0.33,0.18501
JAN-08-2009,6:40:00,0,0,0,0,0,0,0.01414,0,0.33,0.18108
JAN-08-2009,6:45:00,0,0,0,0,0,0,0.01364,0,0.33,0.17729
JAN-08-2009,6:50:00,0,0,0,0,0,0,0.01317,0,0.33,0.17364
JAN-08-2009,6:55:00,0,0,0,0,0,0,0.01272,0,0.33,0.1701
JAN-08-2009,7:00:00,0,0,0,0,0,0,0.01229,0,0.33,0.16669
JAN-08-2009,7:05:00,0,0,0,0,0,0,0.01188,0,0.33,0.16339
JAN-08-2009,7:10:00,0,0,0,0,0,0,0.01149,0,0.33,0.1602
JAN-08-2009,7:15:00,0,0,0,0,0,0,0.01112,0,0.33,0.15711
JAN-08-2009,7:20:00,0,0,0,0,0,0,0.01077,0,0.33,0.15412
JAN-08-2009,7:25:00,0,0,0,0,0,0,0.01043,0,0.33,0.15122
JAN-08-2009,7:30:00,0,0,0,0,0,0,0.0101,0,0.33,0.14841
JAN-08-2009,7:35:00,0,0,0,0,0,0,0.00979,0,0.33,0.14569
JAN-08-2009,7:40:00,0,0,0,0,0,0,0.00949,0,0.33,0.14306
JAN-08-2009,7:45:00,0,0,0,0,0,0,0.00921,0,0.33,0.1405
JAN-08-2009,7:50:00,0,0,0,0,0,0,0.00894,0,0.33,0.13802
JAN-08-2009,7:55:00,0,0,0,0,0,0,0.00868,0,0.33,0.13561
JAN-08-2009,8:00:00,0,0,0,0,0,0,0.00842,0,0.33,0.13327
JAN-08-2009,8:05:00,0,0,0,0,0,0,0.00818,0,0.33,0.13099
JAN-08-2009,8:10:00,0,0,0,0,0,0,0.00795,0,0.33,0.12878
JAN-08-2009,8:15:00,0,0,0,0,0,0,0.00773,0,0.33,0.12664
JAN-08-2009,8:20:00,0,0,0,0,0,0,0.00752,0,0.33,0.12455
JAN-08-2009,8:25:00,0,0,0,0,0,0,0.00731,0,0.33,0.12252
JAN-08-2009,8:30:00,0,0,0,0,0,0,0.00711,0,0.33,0.12054
JAN-08-2009,8:35:00,0,0,0,0,0,0,0.00692,0,0.33,0.11862
JAN-08-2009,8:40:00,0,0,0,0,0,0,0.00674,0,0.33,0.11675
JAN-08-2009,8:45:00,0,0,0,0,0,0,0.00656,0,0.33,0.11492
JAN-08-2009,8:50:00,0,0,0,0,0,0,0.00639,0,0.33,0.11315
JAN-08-2009,8:55:00,0,0,0,0,0,0,0.00623,0,0.33,0.11142
JAN-08-2009,9:00:00,0,0,0,0,0,0,0.00607,0,0.33,0.10973
JAN-08-2009,9:05:00,0,0,0,0,0,0,0.00592,0,0.33,0.10809
JAN-08-2009,9:10:00,0,0,0,0,0,0,0.00577,0,0.33,0.10648
JAN-08-2009,9:15:00,0,0,0,0,0,0,0.00563,0,0.33,0.10492
JAN-08-2009,9:20:00,0,0,0,0,0,0,0.00549,0,0.33,0.10339
JAN-08-2009,9:25:00,0,0,0,0,0,0,0.00536,0,0.33,0.1019
JAN-08-2009,9:30:00,0,0,0,0,0,0,0.00523,0,0.33,0.10045
JAN-08-2009,9:35:00,0,0,0,0,0,0,0.00511,0,0.33,0.09903
JAN-08-2009,9:40:00,0,0,0,0,0,0,0.00499,0,0.33,0.09764
JAN-08-2009,9:45:00,0,0,0,0,0,0,0.00487,0,0.33,0.09629
JAN-08-2009,9:50:00,0,0,0,0,0,0,0.00476,0,0.33,0.09497
JAN-08-2009,9:55:00,0,0,0,0,0,0,0.00465,0,0.33,0.09368
JAN-08-2009,10:00:00,0,0,0,0,0,0,0.00455,0,0.33,0.09241
JAN-08-2009,10:05:00,0,0,0,0,0,0,0.00445,0,0.33,0.09118
JAN-08-2009,10:10:00,0,0,0,0,0,0,0.00435,0,0.33,0.08997
JAN-08-2009,10:15:00,0,0,0,0,0,0,0.00425,0,0.33,0.08879
JAN-08-2009,10:20:00,0,0,0,0,0,0,0.00416,0,0.33,0.08763
JAN-08-2009,10:25:00,0,0,0,0,0,0,0.00407,0,0.33,0.0865
JAN-08-2009,10:30:00,0,0,0,0,0,0,0.00398,0,0.33,0.0854
JAN-08-2009,10:35:00,0,0,0,0,0,0,0.0039,0,0.33,0.08431
JAN-08-2009,10:40:00,0,0,0,0,0,0,0.00382,0,0.33,0.08325
JAN-08-2009,10:45:00,0,0,0,0,0,0,0.00374,0,0.33,0.08222
JAN-08-2009,10:50:00,0,0,0,0,0,0,0.00366,0,0.33,0.0812
JAN-08-2009,10:55:00,0,0,0,0,0,0,0.00358,0,0.33,0.08021
JAN-08-2009,11:00:00,0,0,0,0,0,0,0.00351,0,0.33,0.07923
JAN-08-2009,11:05:00,0,0,0,0,0,0,0.00344,0,0.33,0.07827
JAN-08-2009,11:10:00,0,0,0,0,0,0,0.00337,0,0.33,0.07734
JAN-08-2009,11:15:00,0,0,0,0,0,0,0.0033,0,0.33,0.07642
JAN-08-2009,11:20:00,0,0,0,0,0,0,0.00324,0,0.33,0.07552
JAN-08-2009,11:25:00,0,0,0,0,0,0,0.00318,0,0.33,0.07464
JAN-08-2009,11:30:00,0,0,0,0,0,0,0.00311,0,0.33,0.07377
JAN-08-2009,11:35:00,0,0,0,0,0,0,0.00305,0,0.33,0.07292
JAN-08-2009,11:40:00,0,0,0,0,0,0,0.003,0,0.33,0.07209
JAN-08-2009,11:45:00,0,0,0,0,0,0,0.00294,0,0.33,0.07128
JAN-08-2009,11:50:00,0,0,0,0,0,0,0.00288,0,0.33,0.07048
JAN-08-2009,11:55:00,0,0,0,0,0,0,0.00283,0,0.33,0.06969
JAN-08-2009,12:00:00,0,0,0,0,0,0,0.00278,0,0.33,0.06892
JAN-08-2009,12:05:00,0,0,0,0,0,0,0.00273,0,0.33,0.06816
JAN-08-2009,12:10:00,0,0,0,0,0,0,0.00268,0,0.33,0.06742
JAN-08-2009,12:15:00,0,0,0,0,0,0,0.00263,0,0.33,0.06669
JAN-08-2009,12:20:00,0,0,0,0,0,0,0.00258,0,0.33,0.06597
JAN-08-2009,12:25:00,0,0,0,0,0,0,0.00253,0,0.33,0.06527
JAN-08-2009,12:30:00,0,0,0,0,0,0,0.00249,0,0.33,0.06457
JAN-08-2009,12:35:00,0,0,0,0,0,0,0.00245,0,0.33,0.06389
JAN-08-2009,12:40:00,0,0,0,0,0,0,0.0024,0,0.33,0.06323
JAN-08-2009,12:45:00,0,0,0,0,0,0,0.00236,0,0.33,0.06257
JAN-08-2009,12:50:00,0,0,0,0,0,0,0.00232,0,0.33,0.06193
JAN-08-2009,12:55:00,0,0,0,0,0,0,0.00228,0,0.33,0.06129
JAN-08-2009,13:00:00,0,0,0,0,0,0,0.00224,0,0.33,0.06067
JAN-08-2009,13:05:00,0,0,0,0,0,0,0.0022,0,0.33,0.06006
JAN-08-2009,13:10:00,0,0,0,0,0,0,0.00217,0,0.33,0.05945
JAN-08-2009,13:15:00,0,0,0,0,0,0,0.00213,0,0.33,0.05886
JAN-08-2009,13:20:00,0,0,0,0,0,0,0.0021,0,0.33,0.05828
JAN-08-2009,13:25:00,0,0,0,0,0,0,0.00206,0,0.33,0.05771
